Kanji,Frequency倡,55
李,1529
喃,45
諤,51
複,6055
艘,117
愈,163
簫,61
弋,51
七,22703
債,5164
榔,154
砌,63
卑,1793
温,10155
坑,907
睇,12
穏,1053
湧,545
筮,164
缸,3
散,9479
遨,7
街,3560
講,4738
轆,208
販,2275
甜,68
鞘,1407
刷,3766
福,8564
捧,449
姙,8
猩,245
察,5208
艫,215
謬,193
閧,2
夾,196
髄,1820
笧,2
鍮,250
瓠,91
積,12116
烹,107
箕,353
箆,342
霎,12
碯,3
椅,538
丰,2
痺,707
負,9677
蔀,245
袮,2
身,31651
摸,197
瘁,30
桶,1274
誂,82
射,10020
雪,9021
接,17948
判,15233
妖,717
貫,3537
鶏,2523
靈,4
邪,2382
袂,349
麥,44
筝,5
穉,14
僖,55
則,6856
堽,4
蟎,3
羆,32
惚,679
亊,3
煩,1325
估,29
嫗,224
縢,71
毫,287
俔,2
宕,191
優,7632
奘,193
盧,283
造,20986
陦,1
賄,531
渇,474
嵐,887
泡,1250
澪,373
罌,51
礁,839
鯎,2
験,8753
畆,3
嚮,88
猟,1685
偃,130
犀,313
衡,1781
懺,313
嬲,64
旅,7214
恁,15
豈,39
禦,109
諾,1028
撒,289
纔,34
瀝,184
虞,381
廓,368
吭,13
窈,30
厳,3741
采,829
冷,5850
繁,3145
綢,11
巡,2375
甄,22
鶚,36
嘶,35
穀,2235
稃,2
婁,151
蜱,4
殳,82
肝,2288
顚,22
剽,110
種,34798
刧,3
縵,24
麈,20
枷,226
陵,1490
焜,62
矇,4
洙,14
供,18743
肯,522
飩,247
粫,3
斫,10
纒,10
餌,1210
牽,555
顛,217
喘,275
縁,9222
苙,2
綿,6055
稚,1336
筠,1
搶,7
騅,10
復,5407
苧,453
憬,52
蛄,186
忙,869
毆,4
征,1562
菷,2
曳,475
禳,3
棋,1969
逶,6
僧,8766
隅,1930
豆,5840
茣,100
傲,191
旙,3
罩,5
岔,2
拈,133
瑚,403
讐,297
廂,279
膤,3
潮,4488
荐,7
古,40337
水,60884
銅,3820
跑,3
葆,8
刃,3072
鰺,114
卷,6
撞,291
雅,3219
勵,4
徭,80
錯,819
己,3682
梢,461
羣,5
粗,3309
縡,2
梍,2
旌,60
仙,2821
恐,3745
姑,481
桎,57
譌,7
謝,2441
喪,1233
鏝,85
篁,106
轎,19
抱,2896
癪,263
攷,24
祁,48
葷,66
蔽,321
痼,50
憤,615
星,10206
鹿,4895
趨,153
塘,106
箱,5241
柞,110
斬,1317
槎,22
踈,3
食,33169
縟,31
明,40432
浪,2970
墹,3
雉,459
衒,106
祕,4
蓑,550
瀲,16
泙,2
禽,407
矯,505
嫦,16
瀚,20
箒,449
径,2045
攅,6
館,4770
驟,70
露,5776
踴,4
蟆,36
滾,49
娚,3
請,4456
丐,51
蔑,612
軛,88
婆,1522
霈,8
煙,4093
匝,23
諺,682
財,7844
瞻,64
霙,30
廊,797
餽,3
茘,49
仆,30
癬,235
沢,5889
儀,7231
賠,537
沂,25
隷,774
狽,84
糜,117
樅,49
識,8506
嗾,53
樶,2
胛,29
矜,105
劇,9061
允,352
鉢,2346
捩,498
續,4
箝,70
荒,5559
睡,1328
体,66632
簗,61
娟,31
徃,3
巓,26
勲,1418
冀,81
農,8834
閙,3
禄,2664
災,3974
邑,341
滓,298
皈,3
斯,869
墾,438
抖,16
獰,43
彬,71
蛽,3
鯒,46
鯀,10
廩,41
鷉,1
茅,822
絖,53
企,4313
腆,9
赱,3
毛,14794
叨,7
勒,419
絃,256
悧,42
穰,3
竭,51
封,3046
楜,2
螂,103
膏,1357
斷,5
純,3447
篶,42
戝,3
芭,889
艨,16
餘,9
帳,4988
之,4468
翌,1718
勸,4
膃,23
匳,7
荀,154
酌,547
痔,170
銚,204
幢,160
賴,1
擂,345
召,2684
螫,15
獨,4
悪,16731
挟,1814
崙,77
堙,26
彖,19
諛,54
布,16879
娉,3
敍,6
刊,5017
桐,2250
銹,97
條,39
騫,31
盾,787
釁,34
价,11
顋,34
蠢,54
駮,11
錆,352
葬,2527
耙,8
寳,6
崟,2
徼,11
夭,131
喙,72
舵,579
眠,3210
鏃,257
蝴,33
淨,5
郊,737
喨,26
児,8669
蓉,107
箪,470
貿,2259
附,669
製,18068
藹,36
挌,28
腔,1296
灘,439
帷,628
服,12907
勅,2278
侯,1126
鷲,454
瘢,89
曁,10
鈕,57
從,7
件,9722
延,5895
遒,12
癇,293
成,42670
脣,26
軾,153
操,3720
島,22124
炯,48
塢,10
県,15723
驤,13
穗,5
稗,175
圧,8924
辨,241
肛,429
吊,1000
慥,44
飭,25
脛,501
擣,40
圭,213
夕,6270
羊,2421
讓,4
桿,212
帥,592
宣,4252
氈,252
稼,721
榁,17
荻,375
柩,93
間,62199
禪,4
餞,64
礼,8947
驍,35
屋,25676
遵,197
嗉,5
竍,2
醉,4
轡,428
昏,346
儂,22
篝,227
憑,369
馼,2
基,16292
礇,2
蟐,2
鉏,21
蟲,8
淫,727
靄,130
慢,2067
遺,10401
絏,22
眶,2
昇,2592
肴,701
鉚,3
訣,172
瘋,14
砦,178
檄,95
痊,4
瓲,17
揀,2
亙,14
梼,3
寃,6
滋,802
嵌,364
翅,1772
哮,41
鉛,2358
忝,74
啼,132
挫,263
波,14788
癲,112
腋,838
媛,395
靫,306
愛,9618
濘,45
励,1262
齔,4
賛,1561
儒,2094
壔,3
翻,1426
栖,398
運,20004
音,61290
司,5999
組,21617
涵,27
軻,44
避,2624
粽,94
鈬,3
報,9660
飽,1228
美,16108
貢,2219
鱁,2
覆,2601
局,5953
符,3851
萸,127
兀,103
禀,3
萍,75
詳,2519
蠆,1
常,21694
珪,827
笏,337
添,4947
凧,376
隹,124
但,218
撰,3859
繚,45
靺,45
箘,4
嫡,608
甬,8
時,73970
嵋,5
簿,2333
牆,219
愚,2428
竕,2
詆,19
魅,550
頒,128
梏,32
懽,8
悗,2
涙,3372
鐃,41
椡,2
亨,115
耡,3
沿,3141
蠣,222
囃,1234
辭,5
夥,20
旁,343
塗,5696
蒸,3956
莱,278
漂,945
算,12541
痾,55
皀,5
送,11292
煎,1565
倖,94
洞,1778
鯆,2
記,43454
毘,760
縋,88
亞,8
糊,955
盂,309
惆,10
磨,3451
骭,8
京,19662
崛,26
価,11144
軆,3
蕀,7
諸,12030
亅,17
凋,109
頏,15
鉐,4
糀,19
瞳,321
伴,6599
鞆,133
蛞,37
颱,16
妤,2
皹,78
禾,303
紜,10
琅,38
円,13937
膠,620
鯲,4
濕,5
彫,3624
遁,414
硲,2
休,5342
紿,2
像,7196
麝,319
黄,13736
踵,181
寸,3452
隣,2007
哥,161
羮,3
嗤,42
輾,34
釼,3
籐,332
引,28091
豌,124
瑾,57
忤,5
仐,1
錨,306
問,16698
韻,2129
抑,1985
源,29163
褶,195
鳳,791
湾,4628
窄,261
杓,723
藏,5
絆,254
煠,2
恍,129
驪,59
熕,11
徠,132
箏,988
匣,124
敖,5
蜈,41
戦,24836
惹,80
作,64419
呵,184
端,12671
鳧,62
曷,11
追,8477
掵,3
籖,6
棔,3
翮,1
听,15
藁,1105
斥,409
札,4642
錠,852
愀,7
臭,2999
姚,59
祐,387
扉,641
閏,241
祚,239
忿,149
怫,17
準,8371
柏,1020
鼡,3
争,10861
睹,31
管,14198
訂,720
攘,311
琛,1
緞,276
摂,1870
濱,5
倚,165
騷,4
酒,14389
燐,1036
翁,1487
餓,627
汽,552
綯,177
捺,389
腐,3198
筑,1544
詐,546
艪,333
嬬,258
奢,299
看,1639
黥,56
譜,1265
蹼,35
蓬,917
鴕,5
掀,2
痀,1
艾,266
乃,309
顆,209
嶽,176
玖,104
鶻,23
臆,508
主,49238
鷽,39
嶢,5
儉,4
灸,466
映,7782
蒹,13
坡,95
炙,118
粧,2255
姶,12
壺,3154
糎,14
鳰,100
愽,3
摺,1551
俾,12
願,6117
苔,1277
轜,20
拯,5
窃,242
謁,279
夷,1789
莊,6
胸,6611
亦,177
桴,197
杉,1947
篌,38
跫,29
簀,544
餬,23
劃,121
孕,229
甼,3
突,8769
叺,49
祆,1
乳,6724
鴦,112
態,19515
櫨,182
黻,7
夂,49
脱,4471
旭,316
臾,31
漬,2712
閼,89
刈,2261
馴,1222
虱,187
蝦,993
展,5312
防,10126
蹌,74
卞,12
舉,3
艸,363
啅,3
魄,170
玲,51
平,49576
一,104644
暇,1556
詬,7
妻,6632
肌,2621
艚,2
槫,2
髪,9528
餠,3
蒲,1596
梗,382
譏,81
麭,22
霊,7190
嫣,15
垳,3
柧,12
矼,2
攫,108
壟,33
瞑,197
歴,5977
貝,4975
攤,19
娑,350
蘊,187
枴,26
姫,2694
因,7064
峡,1398
鄰,13
殍,4
弖,57
陰,8073
執,3758
肅,8
鰆,14
憺,34
舛,23
廛,9
鄒,53
浦,2856
梦,3
垢,775
躡,29
牢,924
頴,7
説,27003
嶐,2
洗,4459
驗,5
鵈,3
松,11546
鮧,2
留,8046
熊,2540
禱,24
戛,18
怦,3
板,12531
砧,261
既,1527
挈,7
根,19521
動,95488
敦,536
椄,2
鞄,138
矠,2
砕,1743
埃,271
瓮,109
酵,1903
踝,45
措,710
朿,5
坎,34
定,51415
望,6412
幸,4808
意,61638
犖,15
呪,983
酳,2
頭,25058
迅,281
瘭,2
椋,64
衿,116
鷦,47
墅,19
男,20674
倦,236
慴,29
漑,261
鎚,182
塩,9912
犧,4
石,34153
紀,15635
披,703
悸,169
粘,2915
餺,2
壮,1446
織,18395
矛,897
哦,2
硯,703
尿,2361
榑,104
整,5821
挍,4
庫,3909
噸,72
耋,5
鄙,371
汾,23
徽,379
号,15426
贄,147
峽,4
于,185
痍,51
至,4953
脊,1566
錙,32
膈,30
侭,3
贅,351
襟,1836
顫,105
膵,278
橡,116
傀,118
鶇,8
坪,515
涼,1923
氾,105
鰯,308
顖,1
渫,108
疔,35
琶,1054
謌,10
冐,3
簣,39
挧,3
黌,100
辯,223
聲,5
發,5
歿,100
株,6536
疱,393
彎,44
挵,10
娃,8
轉,4
幄,85
縮,4863
薤,53
紬,415
儚,38
傚,14
溶,5662
鵆,64
酣,38
疫,1509
聾,242
遶,20
淺,4
弄,558
舖,2
儁,12
貎,12
敢,447
愷,3
蔭,1210
砿,3
穡,12
寡,513
捕,4985
瑤,3
樢,2
衞,183
球,15802
槃,540
寮,1667
柁,3
懋,7
錮,177
恕,105
隕,145
幺,29
蛆,123
業,39395
惑,2679
辟,101
蒡,191
蚉,1
蕨,331
期,32899
貂,70
拷,210
慄,121
右,9886
葉,53563
濯,825
伺,435
鑑,3472
帰,9017
鯏,2
岳,2086
藕,30
檀,1148
皓,82
紕,35
浄,17018
羶,27
者,82450
鞴,135
米,16466
栃,427
墨,3548
院,12308
酔,2929
眥,60
慰,1159
喟,9
滴,918
亟,7
芒,236
俳,5284
薫,780
岷,34
蚪,30
然,18677
容,13239
康,3166
恊,2
涯,866
類,35231
襬,1
嫉,431
刔,2
樹,8124
擁,578
霓,58
瑶,24
摩,4119
橇,90
凍,1410
駢,58
抔,27
耆,245
軋,113
齦,39
見,59338
齡,5
譛,3
交,18486
狂,11169
簓,173
捲,418
囿,24
皃,5
遮,826
舟,4202
闊,254
弛,306
轄,1222
覇,452
煆,10
唇,1305
鑾,13
槭,32
制,23801
置,24493
箍,56
拉,269
辺,7074
諜,157
屡,72
晋,1006
醴,60
哂,2
郷,3927
颶,14
皮,11490
繿,3
茲,31
蹕,69
猜,42
豎,135
范,156
厂,73
聡,219
乖,55
柊,87
薦,741
姆,21
鯑,2
拼,1
俊,1460
勿,281
丕,69
荳,29
媾,48
憔,33
痃,33
糂,38
穹,71
跏,119
鄭,269
耕,1981
隠,8103
禰,103
金,57730
雄,7030
眈,23
閊,51
篷,23
旦,1097
檮,30
沈,3608
廼,75
妣,43
拾,4503
神,53500
拡,2199
桃,2534
矧,168
輟,7
髭,676
蕙,3
尚,1543
碌,149
熟,4384
彿,45
霸,3
贓,107
誠,1174
嬖,48
佛,6
緊,1829
苟,78
莽,91
庠,16
蓚,61
瞼,179
袖,5187
耜,30
竈,640
幃,3
唾,554
輹,2
樊,50
砒,278
睺,1
鬘,1095
註,364
斑,3380
梟,194
瀟,96
魃,55
歟,16
卜,624
鰭,381
愧,104
呱,27
熔,229
枦,4
黝,20
譴,62
吐,1820
忖,29
回,20874
拂,4
善,5549
韭,40
薊,217
穆,92
玩,945
鳥,17406
桑,1128
綛,61
厚,4825
椦,2
梔,112
經,5
朞,8
高,51604
導,8039
纏,613
擯,21
菎,33
鐫,16
遊,13432
景,6532
病,16874
只,541
泗,62
菁,91
襌,4
葵,1279
澗,45
諒,147
穽,38
曦,43
浤,2
呈,1307
虜,368
絶,7450
祈,2952
醍,571
苣,73
煢,23
疥,86
憖,17
擦,1676
損,4868
補,6713
燗,220
膩,304
謠,4
蘂,67
宿,8527
潁,64
埴,300
踪,79
絋,6
鶍,1
縺,45
丞,341
滯,4
湖,4906
倩,38
要,18252
居,13416
廻,1756
豪,2039
嘖,42
鋸,766
偶,1895
論,23361
剃,1124
少,15214
藥,5
適,5560
敕,7
竸,3
峩,5
湮,45
檉,1
配,13760
凹,866
代,77060
彡,56
巧,2575
邱,36
皚,16
楯,574
蟷,86
鷂,49
融,4605
悛,64
真,18982
挨,804
鐵,6
棒,5037
喊,31
喧,744
疸,132
員,13806
支,13474
埠,78
寰,33
楽,26842
早,7965
觜,28
藝,18
斟,63
蓋,2465
厨,421
蕊,181
篤,466
韛,2
誉,1529
馥,27
魘,29
塋,25
倨,22
勾,939
晨,134
範,4416
呆,513
團,4
徘,104
譁,49
篳,79
僵,9
進,16932
茨,736
寺,17404
侶,959
割,10622
裨,34
骶,7
怺,33
翔,249
選,10984
劑,4
影,15101
珞,73
銖,71
簍,12
歹,75
壜,53
挙,5597
搴,2
榕,38
銭,8065
陋,223
搨,20
拑,4
跛,82
臀,237
賁,43
淇,39
碵,2
譖,10
餒,10
掛,10663
鰡,14
角,14679
櫧,3
爐,4
